0.6074158178650776, 0.046275675924486774
0.6166108850233638, 0.05000208698646266
0.6258063791888903, 0.0545704600525756
0.6350018093033306, 0.05946713017236287
0.6441972394177711, 0.06480318413166554
0.6533924133278673, 0.07019646413138049
0.6625879715444799, 0.07672463642859248
0.6717834016589203, 0.08360922626509878
0.6816055236118245, 0.09107194650817804
0.6895472578002929, 0.09860809251889097
0.6993694357978975, 0.10755034952822379
0.708565442372112, 0.11879064983792688
0.7177611286908966, 0.13022731830850376
0.7269568150096811, 0.14276506153441176
0.7361523091752076, 0.15580859833863223
0.7453480595450781, 0.1710650854039158
0.7545441301703788, 0.18922648800495975
0.7637398164891633, 0.20744442529309673
0.772935823063378, 0.22912485355852205
0.7821318936886786, 0.25345026573457347
0.7913279643139793, 0.2803582247986844
0.80052403493928, 0.31012291103527423
0.8097211303819573, 0.3513632202684661
0.8189176493648601, 0.3927603867093568
0.8281144886031931, 0.44233331662816355
0.8373114559436982, 0.4996568682528425
0.8465086794885474, 0.5677988982568496
0.8561706292464621, 0.6527609046888218
0.8642763306567671, 0.731766327596859
0.8741014389915573, 0.854701787356606
0.8832993670983529, 0.9873897165785781
0.8924976154605785, 1.1492464744333053
0.9016963762314923, 1.3537507449187298
0.9100596759866265, 1.600355285034601
0.920096139561331, 1.97944716379626
0.9297623593916475, 2.5144600443346907
0.9384993616498151, 3.138018642955454
0.947703054354353, 4.148013624194327
0.9562800552204271, 5.485469183867058
0.9640227800158132, 7.484568183260462
0.9707233989791236, 10.804318415276272
0.977841286367489, 15.40145581190637
