1.702367500930869, 0.025857843914779355
2.973346847278627, 0.05715476881038889
4.123102440841638, 0.09004820595725754
5.15955452681089, 0.13091056624188396
6.06356251264144, 0.16434185668856255
7.340482042882478, 0.20041808974904646
8.608161287067297, 0.22905984344194813
9.626792821356755, 0.2555842792319521
11.382667178843626, 0.2804951551225256
13.388909287091035, 0.3085854173970802
15.018279728332455, 0.3308445316145801
18.254579916107396, 0.3573075958711667
20.868260829143786, 0.3784773653705093
24.592756130220735, 0.401209551824768
30.279272170561903, 0.41645270643729587
37.53971693580738, 0.40934809906183195
43.668886679602174, 0.3842190132746635
49.67155250715156, 0.3564381658144214
55.3092270354814, 0.33238478662687326
59.10016439343855, 0.30944461886492264
65.59630549775059, 0.28218116752668493
70.6206010373982, 0.26026897294947465
74.91161387644387, 0.24315654371494405
79.69016180835898, 0.22178220243754393
85.94187534580377, 0.1961186728801994
93.2997831282609, 0.1683003205939801
98.93745765659074, 0.14424694140643207
104.69635593770538, 0.11859704996762482
109.84319527100293, 0.09615041162023846
115.36030606698061, 0.07422457892449097
121.48485566774733, 0.04537825345353147
126.76083899902068, 0.02770751374138497
132.8886887019503, 0.001516359473133222
140.12009256816197, -0.028953754486159555
145.02382437545737, -0.04873840257156942
152.50229589026668, -0.07868430134958915
160.10133113742822, -0.11075774661940974
166.34710449097972, -0.1412005843416282
173.3334207698915, -0.1706018107605692
178.96713517562588, -0.19784139539136675
184.361042157521, -0.21976381855748017
188.52621110075384, -0.23899697522454255
193.6750304953491, -0.2598505108503042
198.08000686242113, -0.284400828982051
204.8205755336005, -0.313264202101182
210.33306618655013, -0.3389072744807205
217.31608236329902, -0.37096367210236936
221.84030242185804, -0.398703605207
225.50011572054163, -0.4280127743258151
228.91220135019503, -0.458377192866445
231.82817162135532, -0.4913831444912453
234.97998919375942, -0.5328924630239796
239.5022291910207, -0.5622254988502347
242.12053024708527, -0.5373384896671008
244.01412886817153, -0.5007482700142473
244.66446900107857, -0.47315153715425734
245.31546915441817, -0.44502377005372584
246.71889260090467, -0.4062957753201679
247.13470547343323, -0.3691336070711612
248.41756518756753, -0.32827806584580327
248.82413777403985, -0.2985503769643783
249.60098182319237, -0.26830188243131486
250.6466741952178, -0.22000504277910643
251.18107073880074, -0.1865635237435249
251.83933111689882, -0.15259437999703584
252.36448737442558, -0.12658734032903635
252.9068041631995, -0.08677341040695569
254.05127959330187, -0.058128247184419723
254.5777558916938, -0.031059139035336858
